number,street,unit,city,region,postcode,district,latitude,longitude
89,EASTPOINTE RIDGE DR,CN 106,COLUMBUS,OH,43213,FRA,39.9839448,-82.8184478
89,EASTPOINTE RIDGE DR,CN 219,COLUMBUS,OH,43213,FRA,39.98409,-82.8189976
89,EASTPOINTE RIDGE DR,CN 214,COLUMBUS,OH,43213,FRA,39.9839673,-82.8190857
89,EASTPOINTE RIDGE DR,CN 108,COLUMBUS,OH,43213,FRA,39.9839323,-82.8187157
89,EASTPOINTE RIDGE DR,CN 110,COLUMBUS,OH,43213,FRA,39.9839119,-82.8189118
89,EASTPOINTE RIDGE DR,CN 326,COLUMBUS,OH,43213,FRA,39.9841323,-82.8185718
89,EASTPOINTE RIDGE DR,CN 101,COLUMBUS,OH,43213,FRA,39.9842546,-82.8184779
89,EASTPOINTE RIDGE DR,CN 310,COLUMBUS,OH,43213,FRA,39.9838701,-82.8189026
89,EASTPOINTE RIDGE DR,CN 303,COLUMBUS,OH,43213,FRA,39.9840505,-82.8183865
89,EASTPOINTE RIDGE DR,CN 224,COLUMBUS,OH,43213,FRA,39.9840177,-82.8185966
89,EASTPOINTE RIDGE DR,CN 328,COLUMBUS,OH,43213,FRA,39.9842485,-82.818596
89,EASTPOINTE RIDGE DR,CN 215,COLUMBUS,OH,43213,FRA,39.9840736,-82.8191057
89,EASTPOINTE RIDGE DR,CN 107,COLUMBUS,OH,43213,FRA,39.9839485,-82.8185832
89,EASTPOINTE RIDGE DR,CN 308,COLUMBUS,OH,43213,FRA,39.9838874,-82.8187345
89,EASTPOINTE RIDGE DR,CN 208,COLUMBUS,OH,43213,FRA,39.9839082,-82.8187406
89,EASTPOINTE RIDGE DR,CN 102,COLUMBUS,OH,43213,FRA,39.9841504,-82.8184599
89,EASTPOINTE RIDGE DR,CN 119,COLUMBUS,OH,43213,FRA,39.984063,-82.8190147
89,EASTPOINTE RIDGE DR,CN 123,COLUMBUS,OH,43213,FRA,39.9840247,-82.8187329
89,EASTPOINTE RIDGE DR,CN 116,COLUMBUS,OH,43213,FRA,39.9841835,-82.819155
89,EASTPOINTE RIDGE DR,CN 115,COLUMBUS,OH,43213,FRA,39.9840689,-82.8191294
89,EASTPOINTE RIDGE DR,CN 211,COLUMBUS,OH,43213,FRA,39.983858,-82.8190365
89,EASTPOINTE RIDGE DR,CN 317,COLUMBUS,OH,43213,FRA,39.9842013,-82.8189845
89,EASTPOINTE RIDGE DR,CN 216,COLUMBUS,OH,43213,FRA,39.9841885,-82.8191294
89,EASTPOINTE RIDGE DR,CN 324,COLUMBUS,OH,43213,FRA,39.9839983,-82.8185938
89,EASTPOINTE RIDGE DR,CN 127,COLUMBUS,OH,43213,FRA,39.9841947,-82.8185297
89,EASTPOINTE RIDGE DR,CN 315,COLUMBUS,OH,43213,FRA,39.9840783,-82.8190797
89,EASTPOINTE RIDGE DR,CN 121,COLUMBUS,OH,43213,FRA,39.9839998,-82.8189248
89,EASTPOINTE RIDGE DR,CN 306,COLUMBUS,OH,43213,FRA,39.9839069,-82.8184442
89,EASTPOINTE RIDGE DR,CN 203,COLUMBUS,OH,43213,FRA,39.9840478,-82.8184116
89,EASTPOINTE RIDGE DR,CN 228,COLUMBUS,OH,43213,FRA,39.9842517,-82.8185667
89,EASTPOINTE RIDGE DR,CN 307,COLUMBUS,OH,43213,FRA,39.9839096,-82.8185789
89,EASTPOINTE RIDGE DR,CN 117,COLUMBUS,OH,43213,FRA,39.9842103,-82.8190423
89,EASTPOINTE RIDGE DR,,COLUMBUS,OH,43213,FRA,39.9842763,-82.8185172
89,EASTPOINTE RIDGE DR,CN 210,COLUMBUS,OH,43213,FRA,39.9838909,-82.8189087
89,EASTPOINTE RIDGE DR,CN 226,COLUMBUS,OH,43213,FRA,39.9841355,-82.8185453
89,EASTPOINTE RIDGE DR,CN 319,COLUMBUS,OH,43213,FRA,39.9840939,-82.8189697
89,EASTPOINTE RIDGE DR,CN 323,COLUMBUS,OH,43213,FRA,39.9839798,-82.8187517
89,EASTPOINTE RIDGE DR,CN 124,COLUMBUS,OH,43213,FRA,39.9840373,-82.8185981
89,EASTPOINTE RIDGE DR,CN 311,COLUMBUS,OH,43213,FRA,39.9838387,-82.8190324
89,EASTPOINTE RIDGE DR,CN 301,COLUMBUS,OH,43213,FRA,39.9842615,-82.8184279
89,EASTPOINTE RIDGE DR,CN 114,COLUMBUS,OH,43213,FRA,39.9839626,-82.8191124
89,EASTPOINTE RIDGE DR,CN 109,COLUMBUS,OH,43213,FRA,39.9839209,-82.8188264
89,EASTPOINTE RIDGE DR,CN 122,COLUMBUS,OH,43213,FRA,39.9840115,-82.8188439
89,EASTPOINTE RIDGE DR,CN 223,COLUMBUS,OH,43213,FRA,39.9840006,-82.8187578
89,EASTPOINTE RIDGE DR,CN 103,COLUMBUS,OH,43213,FRA,39.9840436,-82.8184365
89,EASTPOINTE RIDGE DR,CN 118,COLUMBUS,OH,43213,FRA,39.9841383,-82.8190284
89,EASTPOINTE RIDGE DR,CN 207,COLUMBUS,OH,43213,FRA,39.9839289,-82.8185817
89,EASTPOINTE RIDGE DR,CN 206,COLUMBUS,OH,43213,FRA,39.9839257,-82.8184477
89,EASTPOINTE RIDGE DR,CN 202,COLUMBUS,OH,43213,FRA,39.9841547,-82.818435
89,EASTPOINTE RIDGE DR,CN 302,COLUMBUS,OH,43213,FRA,39.9841574,-82.8184098
89,EASTPOINTE RIDGE DR,CN 217,COLUMBUS,OH,43213,FRA,39.9841973,-82.8190125
89,EASTPOINTE RIDGE DR,321 CN,COLUMBUS,OH,43213,FRA,39.9839639,-82.8189187
89,EASTPOINTE RIDGE DR,314 CN,COLUMBUS,OH,43213,FRA,39.983978,-82.8190628
89,EASTPOINTE RIDGE DR,316 CN,COLUMBUS,OH,43213,FRA,39.9841991,-82.8191065
89,EASTPOINTE RIDGE DR,201 CN,COLUMBUS,OH,43213,FRA,39.9842647,-82.8184561
89,EASTPOINTE RIDGE DR,126 CN,COLUMBUS,OH,43213,FRA,39.9841279,-82.8185174
89,EASTPOINTE RIDGE DR,221 CN,COLUMBUS,OH,43213,FRA,39.9839847,-82.8189248
89,EASTPOINTE RIDGE DR,111 CN,COLUMBUS,OH,43213,FRA,39.9838834,-82.8190426
89,EASTPOINTE RIDGE DR,128 CN,COLUMBUS,OH,43213,FRA,39.9842756,-82.8185472
89,EASTPOINTE RIDGE DR,106 CN,COLUMBUS,OH,43213,FRA,39.9839507,-82.8184509
89,EASTPOINTE RIDGE DR,219 CN,COLUMBUS,OH,43213,FRA,39.984096,-82.8190007
89,EASTPOINTE RIDGE DR,214 CN,COLUMBUS,OH,43213,FRA,39.9839733,-82.8190888
89,EASTPOINTE RIDGE DR,108 CN,COLUMBUS,OH,43213,FRA,39.9839383,-82.8187188
89,EASTPOINTE RIDGE DR,110 CN,COLUMBUS,OH,43213,FRA,39.9839178,-82.8189148
89,EASTPOINTE RIDGE DR,326 CN,COLUMBUS,OH,43213,FRA,39.9841382,-82.8185749
89,EASTPOINTE RIDGE DR,101 CN,COLUMBUS,OH,43213,FRA,39.9842605,-82.818481
89,EASTPOINTE RIDGE DR,310 CN,COLUMBUS,OH,43213,FRA,39.983876,-82.8189057
89,EASTPOINTE RIDGE DR,303 CN,COLUMBUS,OH,43213,FRA,39.9840564,-82.8183895
89,EASTPOINTE RIDGE DR,224 CN,COLUMBUS,OH,43213,FRA,39.9840236,-82.8185997
89,EASTPOINTE RIDGE DR,328 CN,COLUMBUS,OH,43213,FRA,39.9842545,-82.818599
89,EASTPOINTE RIDGE DR,215 CN,COLUMBUS,OH,43213,FRA,39.9840795,-82.8191088
89,EASTPOINTE RIDGE DR,107 CN,COLUMBUS,OH,43213,FRA,39.9839545,-82.8185863
89,EASTPOINTE RIDGE DR,308 CN,COLUMBUS,OH,43213,FRA,39.9838934,-82.8187376
89,EASTPOINTE RIDGE DR,208 CN,COLUMBUS,OH,43213,FRA,39.9839141,-82.8187437
89,EASTPOINTE RIDGE DR,102 CN,COLUMBUS,OH,43213,FRA,39.9841564,-82.8184629
89,EASTPOINTE RIDGE DR,119 CN,COLUMBUS,OH,43213,FRA,39.9840689,-82.8190178
89,EASTPOINTE RIDGE DR,123 CN,COLUMBUS,OH,43213,FRA,39.9840307,-82.8187359
89,EASTPOINTE RIDGE DR,116 CN,COLUMBUS,OH,43213,FRA,39.9841895,-82.8191581
89,EASTPOINTE RIDGE DR,115 CN,COLUMBUS,OH,43213,FRA,39.9840748,-82.8191324
89,EASTPOINTE RIDGE DR,211 CN,COLUMBUS,OH,43213,FRA,39.9838639,-82.8190395
89,EASTPOINTE RIDGE DR,317 CN,COLUMBUS,OH,43213,FRA,39.9842072,-82.8189876
89,EASTPOINTE RIDGE DR,216 CN,COLUMBUS,OH,43213,FRA,39.9841945,-82.8191325
89,EASTPOINTE RIDGE DR,324 CN,COLUMBUS,OH,43213,FRA,39.9840042,-82.8185969
89,EASTPOINTE RIDGE DR,127 CN,COLUMBUS,OH,43213,FRA,39.9842006,-82.8185328
89,EASTPOINTE RIDGE DR,315 CN,COLUMBUS,OH,43213,FRA,39.9840842,-82.8190828
89,EASTPOINTE RIDGE DR,121 CN,COLUMBUS,OH,43213,FRA,39.9840057,-82.8189278
89,EASTPOINTE RIDGE DR,306 CN,COLUMBUS,OH,43213,FRA,39.9839128,-82.8184473
89,EASTPOINTE RIDGE DR,203 CN,COLUMBUS,OH,43213,FRA,39.9840537,-82.8184147
89,EASTPOINTE RIDGE DR,228 CN,COLUMBUS,OH,43213,FRA,39.9842577,-82.8185698
89,EASTPOINTE RIDGE DR,307 CN,COLUMBUS,OH,43213,FRA,39.9839155,-82.818582
89,EASTPOINTE RIDGE DR,117 CN,COLUMBUS,OH,43213,FRA,39.9842163,-82.8190453
89,EASTPOINTE RIDGE DR,210 CN,COLUMBUS,OH,43213,FRA,39.9838968,-82.8189117
89,EASTPOINTE RIDGE DR,226 CN,COLUMBUS,OH,43213,FRA,39.9841414,-82.8185484
89,EASTPOINTE RIDGE DR,319 CN,COLUMBUS,OH,43213,FRA,39.9840999,-82.8189727
89,EASTPOINTE RIDGE DR,323 CN,COLUMBUS,OH,43213,FRA,39.9839857,-82.8187547
89,EASTPOINTE RIDGE DR,124 CN,COLUMBUS,OH,43213,FRA,39.9840432,-82.8186012
89,EASTPOINTE RIDGE DR,311 CN,COLUMBUS,OH,43213,FRA,39.9838447,-82.8190355
89,EASTPOINTE RIDGE DR,301 CN,COLUMBUS,OH,43213,FRA,39.9842674,-82.818431
89,EASTPOINTE RIDGE DR,114 CN,COLUMBUS,OH,43213,FRA,39.9839686,-82.8191155
89,EASTPOINTE RIDGE DR,109 CN,COLUMBUS,OH,43213,FRA,39.9839268,-82.8188294
89,EASTPOINTE RIDGE DR,122 CN,COLUMBUS,OH,43213,FRA,39.9840174,-82.8188469
89,EASTPOINTE RIDGE DR,223 CN,COLUMBUS,OH,43213,FRA,39.9840065,-82.8187608
89,EASTPOINTE RIDGE DR,103 CN,COLUMBUS,OH,43213,FRA,39.9840495,-82.8184396
89,EASTPOINTE RIDGE DR,118 CN,COLUMBUS,OH,43213,FRA,39.9841443,-82.8190315
89,EASTPOINTE RIDGE DR,207 CN,COLUMBUS,OH,43213,FRA,39.9839349,-82.8185848
89,EASTPOINTE RIDGE DR,206 CN,COLUMBUS,OH,43213,FRA,39.9839316,-82.8184508
89,EASTPOINTE RIDGE DR,202 CN,COLUMBUS,OH,43213,FRA,39.9841606,-82.818438
89,EASTPOINTE RIDGE DR,302 CN,COLUMBUS,OH,43213,FRA,39.9841633,-82.8184129
89,EASTPOINTE RIDGE DR,217 CN,COLUMBUS,OH,43213,FRA,39.9842033,-82.8190155
91,EASTPOINTE RIDGE DR,,COLUMBUS,OH,43213,FRA,39.9840688,-82.8193087
92,EASTPOINTE RIDGE DR,,COLUMBUS,OH,43213,FRA,39.984236,-82.8181729
109,EASTPOINTE RIDGE DR,,COLUMBUS,OH,43213,FRA,39.9844778,-82.8192889
118,EASTPOINTE RIDGE DR,,COLUMBUS,OH,43213,FRA,39.9847728,-82.8182793
119,EASTPOINTE RIDGE DR,CN 108,COLUMBUS,OH,43213,FRA,39.9846891,-82.818904
119,EASTPOINTE RIDGE DR,CN 116,COLUMBUS,OH,43213,FRA,39.9850068,-82.8186197
119,EASTPOINTE RIDGE DR,CN 203,COLUMBUS,OH,43213,FRA,39.9844332,-82.8188056
119,EASTPOINTE RIDGE DR,CN 314,COLUMBUS,OH,43213,FRA,39.9849321,-82.8189011
119,EASTPOINTE RIDGE DR,CN 324,COLUMBUS,OH,43213,FRA,39.9845953,-82.8188183
119,EASTPOINTE RIDGE DR,CN 221,COLUMBUS,OH,43213,FRA,39.9848475,-82.8188436
119,EASTPOINTE RIDGE DR,CN 224,COLUMBUS,OH,43213,FRA,39.9845975,-82.8187931
119,EASTPOINTE RIDGE DR,CN 328,COLUMBUS,OH,43213,FRA,39.984575,-82.8185447
119,EASTPOINTE RIDGE DR,CN 303,COLUMBUS,OH,43213,FRA,39.9844138,-82.8188021
119,EASTPOINTE RIDGE DR,CN 211,COLUMBUS,OH,43213,FRA,39.9849358,-82.8190007
119,EASTPOINTE RIDGE DR,CN 321,COLUMBUS,OH,43213,FRA,39.9848428,-82.8188706
119,EASTPOINTE RIDGE DR,CN 127,COLUMBUS,OH,43213,FRA,39.9845245,-82.8186106
119,EASTPOINTE RIDGE DR,CN 118,COLUMBUS,OH,43213,FRA,39.9849085,-82.8186798
119,EASTPOINTE RIDGE DR,CN 306,COLUMBUS,OH,43213,FRA,39.9844802,-82.8189371
119,EASTPOINTE RIDGE DR,CN 122,COLUMBUS,OH,43213,FRA,39.9847876,-82.8188011
119,EASTPOINTE RIDGE DR,CN 119,COLUMBUS,OH,43213,FRA,39.984898,-82.8187768
119,EASTPOINTE RIDGE DR,CN 124,COLUMBUS,OH,43213,FRA,39.9845986,-82.8187676
119,EASTPOINTE RIDGE DR,CN 302,COLUMBUS,OH,43213,FRA,39.9844318,-82.8186632
119,EASTPOINTE RIDGE DR,CN 214,COLUMBUS,OH,43213,FRA,39.984952,-82.8189072
119,EASTPOINTE RIDGE DR,CN 126,COLUMBUS,OH,43213,FRA,39.9845127,-82.8187041
119,EASTPOINTE RIDGE DR,CN 201,COLUMBUS,OH,43213,FRA,39.984466,-82.8185222
119,EASTPOINTE RIDGE DR,CN 109,COLUMBUS,OH,43213,FRA,39.9847742,-82.8189189
119,EASTPOINTE RIDGE DR,CN 123,COLUMBUS,OH,43213,FRA,39.9847022,-82.8187839
119,EASTPOINTE RIDGE DR,CN 128,COLUMBUS,OH,43213,FRA,39.9845355,-82.8185132
119,EASTPOINTE RIDGE DR,CN 223,COLUMBUS,OH,43213,FRA,39.9847214,-82.8188153
119,EASTPOINTE RIDGE DR,CN 111,COLUMBUS,OH,43213,FRA,39.9849382,-82.8189754
119,EASTPOINTE RIDGE DR,CN 121,COLUMBUS,OH,43213,FRA,39.9848499,-82.8188163
119,EASTPOINTE RIDGE DR,CN 103,COLUMBUS,OH,43213,FRA,39.9844527,-82.8188071
119,EASTPOINTE RIDGE DR,CN 310,COLUMBUS,OH,43213,FRA,39.9848328,-82.8189849
119,EASTPOINTE RIDGE DR,CN 207,COLUMBUS,OH,43213,FRA,39.984586,-82.8189084
119,EASTPOINTE RIDGE DR,CN 215,COLUMBUS,OH,43213,FRA,39.9849675,-82.8187681
119,EASTPOINTE RIDGE DR,CN 115,COLUMBUS,OH,43213,FRA,39.9849861,-82.8187701
119,EASTPOINTE RIDGE DR,CN 208,COLUMBUS,OH,43213,FRA,39.9847082,-82.8189354
119,EASTPOINTE RIDGE DR,CN 216,COLUMBUS,OH,43213,FRA,39.9849858,-82.8186176
119,EASTPOINTE RIDGE DR,CN 107,COLUMBUS,OH,43213,FRA,39.9845871,-82.8188829
119,EASTPOINTE RIDGE DR,CN 228,COLUMBUS,OH,43213,FRA,39.9845525,-82.8185405
119,EASTPOINTE RIDGE DR,CN 319,COLUMBUS,OH,43213,FRA,39.984863,-82.8187406
119,EASTPOINTE RIDGE DR,CN 106,COLUMBUS,OH,43213,FRA,39.984483,-82.8188878
119,EASTPOINTE RIDGE DR,CN 117,COLUMBUS,OH,43213,FRA,39.9849191,-82.8185862
119,EASTPOINTE RIDGE DR,CN 301,COLUMBUS,OH,43213,FRA,39.9844466,-82.8185187
119,EASTPOINTE RIDGE DR,CN 202,COLUMBUS,OH,43213,FRA,39.9844511,-82.8186667
119,EASTPOINTE RIDGE DR,CN 315,COLUMBUS,OH,43213,FRA,39.9849475,-82.818762
119,EASTPOINTE RIDGE DR,CN 317,COLUMBUS,OH,43213,FRA,39.9848743,-82.8186021
119,EASTPOINTE RIDGE DR,CN 308,COLUMBUS,OH,43213,FRA,39.9847035,-82.8189624
119,EASTPOINTE RIDGE DR,CN 219,COLUMBUS,OH,43213,FRA,39.9848845,-82.8187457
119,EASTPOINTE RIDGE DR,CN 102,COLUMBUS,OH,43213,FRA,39.9844707,-82.8186681
119,EASTPOINTE RIDGE DR,,COLUMBUS,OH,43213,FRA,39.984507,-82.8184552
119,EASTPOINTE RIDGE DR,CN 101,COLUMBUS,OH,43213,FRA,39.9844856,-82.8185237
119,EASTPOINTE RIDGE DR,CN 110,COLUMBUS,OH,43213,FRA,39.9848399,-82.8189306
119,EASTPOINTE RIDGE DR,CN 226,COLUMBUS,OH,43213,FRA,39.9845361,-82.8186906
119,EASTPOINTE RIDGE DR,CN 316,COLUMBUS,OH,43213,FRA,39.9849659,-82.8186115
119,EASTPOINTE RIDGE DR,CN 210,COLUMBUS,OH,43213,FRA,39.9848375,-82.8189579
119,EASTPOINTE RIDGE DR,CN 323,COLUMBUS,OH,43213,FRA,39.9847167,-82.8188423
119,EASTPOINTE RIDGE DR,CN 326,COLUMBUS,OH,43213,FRA,39.9845565,-82.8186948
119,EASTPOINTE RIDGE DR,CN 206,COLUMBUS,OH,43213,FRA,39.9844829,-82.8189126
119,EASTPOINTE RIDGE DR,CN 307,COLUMBUS,OH,43213,FRA,39.9845838,-82.8189336
119,EASTPOINTE RIDGE DR,CN 311,COLUMBUS,OH,43213,FRA,39.9849327,-82.8190257
119,EASTPOINTE RIDGE DR,CN 114,COLUMBUS,OH,43213,FRA,39.984973,-82.8189093
119,EASTPOINTE RIDGE DR,CN 217,COLUMBUS,OH,43213,FRA,39.9848958,-82.8186072
119,EASTPOINTE RIDGE DR,108 CN,COLUMBUS,OH,43213,FRA,39.984695,-82.8189071
119,EASTPOINTE RIDGE DR,116 CN,COLUMBUS,OH,43213,FRA,39.9850128,-82.8186228
119,EASTPOINTE RIDGE DR,203 CN,COLUMBUS,OH,43213,FRA,39.9844391,-82.8188087
119,EASTPOINTE RIDGE DR,314 CN,COLUMBUS,OH,43213,FRA,39.984938,-82.8189042
119,EASTPOINTE RIDGE DR,324 CN,COLUMBUS,OH,43213,FRA,39.9846012,-82.8188213
119,EASTPOINTE RIDGE DR,221 CN,COLUMBUS,OH,43213,FRA,39.9848535,-82.8188467
119,EASTPOINTE RIDGE DR,224 CN,COLUMBUS,OH,43213,FRA,39.9846034,-82.8187961
119,EASTPOINTE RIDGE DR,328 CN,COLUMBUS,OH,43213,FRA,39.9845809,-82.8185477
119,EASTPOINTE RIDGE DR,303 CN,COLUMBUS,OH,43213,FRA,39.9844198,-82.8188052
119,EASTPOINTE RIDGE DR,211 CN,COLUMBUS,OH,43213,FRA,39.9849417,-82.8190037
119,EASTPOINTE RIDGE DR,321 CN,COLUMBUS,OH,43213,FRA,39.9848488,-82.8188737
119,EASTPOINTE RIDGE DR,127 CN,COLUMBUS,OH,43213,FRA,39.9845304,-82.8186137
119,EASTPOINTE RIDGE DR,118 CN,COLUMBUS,OH,43213,FRA,39.9849144,-82.8186829
119,EASTPOINTE RIDGE DR,306 CN,COLUMBUS,OH,43213,FRA,39.9844861,-82.8189402
119,EASTPOINTE RIDGE DR,122 CN,COLUMBUS,OH,43213,FRA,39.9847936,-82.8188042
119,EASTPOINTE RIDGE DR,119 CN,COLUMBUS,OH,43213,FRA,39.984904,-82.8187798
119,EASTPOINTE RIDGE DR,124 CN,COLUMBUS,OH,43213,FRA,39.9846045,-82.8187707
119,EASTPOINTE RIDGE DR,302 CN,COLUMBUS,OH,43213,FRA,39.9844377,-82.8186662
119,EASTPOINTE RIDGE DR,214 CN,COLUMBUS,OH,43213,FRA,39.984958,-82.8189103
119,EASTPOINTE RIDGE DR,126 CN,COLUMBUS,OH,43213,FRA,39.9845187,-82.8187072
119,EASTPOINTE RIDGE DR,201 CN,COLUMBUS,OH,43213,FRA,39.9844719,-82.8185253
119,EASTPOINTE RIDGE DR,109 CN,COLUMBUS,OH,43213,FRA,39.9847801,-82.8189219
119,EASTPOINTE RIDGE DR,123 CN,COLUMBUS,OH,43213,FRA,39.9847082,-82.818787
119,EASTPOINTE RIDGE DR,128 CN,COLUMBUS,OH,43213,FRA,39.9845414,-82.8185163
119,EASTPOINTE RIDGE DR,223 CN,COLUMBUS,OH,43213,FRA,39.9847274,-82.8188184
119,EASTPOINTE RIDGE DR,111 CN,COLUMBUS,OH,43213,FRA,39.9849441,-82.8189784
119,EASTPOINTE RIDGE DR,121 CN,COLUMBUS,OH,43213,FRA,39.9848558,-82.8188194
119,EASTPOINTE RIDGE DR,103 CN,COLUMBUS,OH,43213,FRA,39.9844587,-82.8188102
119,EASTPOINTE RIDGE DR,310 CN,COLUMBUS,OH,43213,FRA,39.9848387,-82.818988
119,EASTPOINTE RIDGE DR,207 CN,COLUMBUS,OH,43213,FRA,39.9845919,-82.8189115
119,EASTPOINTE RIDGE DR,215 CN,COLUMBUS,OH,43213,FRA,39.9849735,-82.8187711
119,EASTPOINTE RIDGE DR,115 CN,COLUMBUS,OH,43213,FRA,39.9849921,-82.8187732
119,EASTPOINTE RIDGE DR,208 CN,COLUMBUS,OH,43213,FRA,39.9847142,-82.8189385
119,EASTPOINTE RIDGE DR,216 CN,COLUMBUS,OH,43213,FRA,39.9849918,-82.8186207
119,EASTPOINTE RIDGE DR,107 CN,COLUMBUS,OH,43213,FRA,39.984593,-82.818886
119,EASTPOINTE RIDGE DR,228 CN,COLUMBUS,OH,43213,FRA,39.9845584,-82.8185436
119,EASTPOINTE RIDGE DR,319 CN,COLUMBUS,OH,43213,FRA,39.9848689,-82.8187436
119,EASTPOINTE RIDGE DR,106 CN,COLUMBUS,OH,43213,FRA,39.9844889,-82.8188909
119,EASTPOINTE RIDGE DR,117 CN,COLUMBUS,OH,43213,FRA,39.9849251,-82.8185893
119,EASTPOINTE RIDGE DR,301 CN,COLUMBUS,OH,43213,FRA,39.9844526,-82.8185218
119,EASTPOINTE RIDGE DR,202 CN,COLUMBUS,OH,43213,FRA,39.9844571,-82.8186697
119,EASTPOINTE RIDGE DR,315 CN,COLUMBUS,OH,43213,FRA,39.9849535,-82.818765
119,EASTPOINTE RIDGE DR,317 CN,COLUMBUS,OH,43213,FRA,39.9848802,-82.8186051
119,EASTPOINTE RIDGE DR,308 CN,COLUMBUS,OH,43213,FRA,39.9847095,-82.8189655
119,EASTPOINTE RIDGE DR,219 CN,COLUMBUS,OH,43213,FRA,39.9848904,-82.8187487
119,EASTPOINTE RIDGE DR,102 CN,COLUMBUS,OH,43213,FRA,39.9844766,-82.8186712
119,EASTPOINTE RIDGE DR,101 CN,COLUMBUS,OH,43213,FRA,39.9844915,-82.8185268
119,EASTPOINTE RIDGE DR,110 CN,COLUMBUS,OH,43213,FRA,39.9848458,-82.8189337
119,EASTPOINTE RIDGE DR,226 CN,COLUMBUS,OH,43213,FRA,39.984542,-82.8186937
119,EASTPOINTE RIDGE DR,316 CN,COLUMBUS,OH,43213,FRA,39.9849718,-82.8186146
119,EASTPOINTE RIDGE DR,210 CN,COLUMBUS,OH,43213,FRA,39.9848434,-82.818961
119,EASTPOINTE RIDGE DR,323 CN,COLUMBUS,OH,43213,FRA,39.9847227,-82.8188454
119,EASTPOINTE RIDGE DR,326 CN,COLUMBUS,OH,43213,FRA,39.9845624,-82.8186979
119,EASTPOINTE RIDGE DR,206 CN,COLUMBUS,OH,43213,FRA,39.9844888,-82.8189157
119,EASTPOINTE RIDGE DR,307 CN,COLUMBUS,OH,43213,FRA,39.9845898,-82.8189367
119,EASTPOINTE RIDGE DR,311 CN,COLUMBUS,OH,43213,FRA,39.9849386,-82.8190287
119,EASTPOINTE RIDGE DR,114 CN,COLUMBUS,OH,43213,FRA,39.9849789,-82.8189123
119,EASTPOINTE RIDGE DR,217 CN,COLUMBUS,OH,43213,FRA,39.9849017,-82.8186102
125,EASTPOINTE RIDGE DR,,COLUMBUS,OH,43213,FRA,39.9847948,-82.8192431
4592,EASTWAY CT,APT E,WHITEHALL,OH,43213,FRA,39.9744953,-82.8784905
4592,EASTWAY CT,APT G,WHITEHALL,OH,43213,FRA,39.9746117,-82.8785019
4592,EASTWAY CT,APT B,WHITEHALL,OH,43213,FRA,39.9744272,-82.8785044
4592,EASTWAY CT,APT C,WHITEHALL,OH,43213,FRA,39.9744272,-82.8785044
4592,EASTWAY CT,APT A,WHITEHALL,OH,43213,FRA,39.9743901,-82.8785221
4592,EASTWAY CT,APT F,WHITEHALL,OH,43213,FRA,39.9745607,-82.8784909
4592,EASTWAY CT,APT D,WHITEHALL,OH,43213,FRA,39.9744813,-82.878494
4592,EASTWAY CT,APT H,WHITEHALL,OH,43213,FRA,39.9745749,-82.878491
4592,EASTWAY CT,E APT,COLUMBUS,OH,43213,FRA,39.9745013,-82.8784935
4592,EASTWAY CT,G APT,COLUMBUS,OH,43213,FRA,39.9746177,-82.8785049
4592,EASTWAY CT,B APT,COLUMBUS,OH,43213,FRA,39.9744332,-82.8785074
4592,EASTWAY CT,C APT,COLUMBUS,OH,43213,FRA,39.9744332,-82.8785074
4592,EASTWAY CT,A APT,COLUMBUS,OH,43213,FRA,39.9743961,-82.8785251
4592,EASTWAY CT,F APT,COLUMBUS,OH,43213,FRA,39.9745667,-82.8784939
4592,EASTWAY CT,D APT,COLUMBUS,OH,43213,FRA,39.9744873,-82.878497
4592,EASTWAY CT,H APT,COLUMBUS,OH,43213,FRA,39.9745809,-82.878494
4597,EASTWAY CT,APT B,WHITEHALL,OH,43213,FRA,39.9743082,-82.8783646
4597,EASTWAY CT,APT C,WHITEHALL,OH,43213,FRA,39.9743282,-82.8783933
4597,EASTWAY CT,APT D,WHITEHALL,OH,43213,FRA,39.9743082,-82.878386
4597,EASTWAY CT,APT A,WHITEHALL,OH,43213,FRA,39.9743056,-82.8783361
4597,EASTWAY CT,B APT,COLUMBUS,OH,43213,FRA,39.9743142,-82.8783676
4597,EASTWAY CT,C APT,COLUMBUS,OH,43213,FRA,39.9743342,-82.8783963
4597,EASTWAY CT,D APT,COLUMBUS,OH,43213,FRA,39.9743142,-82.8783891
4597,EASTWAY CT,A APT,COLUMBUS,OH,43213,FRA,39.9743116,-82.8783391
4600,EASTWAY CT,APT A,WHITEHALL,OH,43213,FRA,39.974652,-82.8783415
4600,EASTWAY CT,APT C,WHITEHALL,OH,43213,FRA,39.9746579,-82.8782916
4600,EASTWAY CT,APT D,WHITEHALL,OH,43213,FRA,39.9746579,-82.8783059
4600,EASTWAY CT,APT B,WHITEHALL,OH,43213,FRA,39.9746578,-82.8783202
4600,EASTWAY CT,A APT,COLUMBUS,OH,43213,FRA,39.974658,-82.8783445
4600,EASTWAY CT,C APT,COLUMBUS,OH,43213,FRA,39.9746639,-82.8782946
4600,EASTWAY CT,D APT,COLUMBUS,OH,43213,FRA,39.9746639,-82.8783089
4600,EASTWAY CT,B APT,COLUMBUS,OH,43213,FRA,39.9746638,-82.8783232
4605,EASTWAY CT,APT A,WHITEHALL,OH,43213,FRA,39.9740451,-82.8780849
