number,street,unit,city,region,postcode,district,latitude,longitude
1603,SUGARMAPLE CT,,Columbus,OH,43229,FRA,40.0724634,-82.9755213
2141,YELLOW PINE AVE,,Columbus,OH,43229,FRA,40.0758472,-82.9605902
1805,LANSHIRE CT,,Columbus,OH,43229,FRA,40.1072907,-82.9685657
4869,KINGSHILL DR,APT 318,Columbus,OH,43229,FRA,40.0658946,-82.992044
1666,RED ROBIN RD,,Columbus,OH,43229,FRA,40.0652907,-82.9741288
5768,PINE TREE W,E,Columbus,OH,43229,FRA,40.0855166,-82.9713294
4704,CARAHAN RD,,Columbus,OH,43229,FRA,40.064096,-82.9670454
1712,PARKFORD LN,,Columbus,OH,43229,FRA,40.1090211,-82.9725969
1904,JUDE CT,,Columbus,OH,43229,FRA,40.0652464,-82.967919
4844,JENNIE WREN CT N,UNIT D,Columbus,OH,43229,FRA,40.0661408,-82.9738255
2079,TEAKWOOD DR,,Columbus,OH,43229,FRA,40.0788005,-82.9620928
1363,BROOKEVILLE AVE,,Columbus,OH,43229,FRA,40.1067398,-82.9791883
1917,JUDE CT,,Columbus,OH,43229,FRA,40.0649923,-82.9675993
1935,FIESTA CT,,Columbus,OH,43229,FRA,40.0632355,-82.9670587
352,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0703789,-82.9535435
1706,PIN OAK DR,,Columbus,OH,43229,FRA,40.0710232,-82.9725708
2256,MORSE RD,,Columbus,OH,43229,FRA,40.0609145,-82.9589757
4600,HEATON RD,,Columbus,OH,43229,FRA,40.0621154,-82.9666761
5361,GRACEWOOD CT,,Columbus,OH,43229,FRA,40.0791817,-82.955356
4594,NORTHTOWNE BLVD,G9,Columbus,OH,43229,FRA,40.0626332,-82.9603892
2265,WEBSTER CANYON CT,B,Columbus,OH,43229,FRA,40.0892137,-82.958097
6063,VICKI CT,,Columbus,OH,43229,FRA,40.093448,-82.9536658
5861,ROCHE DR,18,Columbus,OH,43229,FRA,40.0864227,-82.9916384
4744,HEATON RD,,Columbus,OH,43229,FRA,40.064936,-82.9660376
977,ATLANTIC AVE,683,Columbus,OH,43229,FRA,40.0963205,-82.9888333
4671,STONEWAY DR,,Columbus,OH,43229,FRA,40.062728,-82.9729001
6314,BUSCH BLVD,174,Columbus,OH,43229,FRA,40.0942371,-82.9912878
1388,CLYDESDALE AVE,,Columbus,OH,43229,FRA,40.1023533,-82.9791651
2085,MARTELL DR,,Columbus,OH,43229,FRA,40.0896221,-82.961232
879,E DUBLIN-GRANVILLE RD,E2,Columbus,OH,43229,FRA,40.0861926,-82.9955608
5725,ROCHE DR,,Columbus,OH,43229,FRA,40.0834881,-82.9907709
1925,FOREST CEDAR CT,,Columbus,OH,43229,FRA,40.0844735,-82.9658223
5717,NORTH MEADOWS BLVD,,Columbus,OH,43229,FRA,40.0829266,-82.9931077
422,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0703789,-82.9535435
2203,MINERVA AVE,,Columbus,OH,43229,FRA,40.0714224,-82.9598033
6621,BARRETT LN,,Columbus,OH,43229,FRA,40.1023188,-82.9761657
6140,BUSCH BLVD,59,Columbus,OH,43229,FRA,40.0928202,-82.9905734
6251,POLO DR W,,Columbus,OH,43229,FRA,40.0929927,-82.9963639
4785,WAKE ROBIN EDGE,,Columbus,OH,43229,FRA,40.0651772,-82.9709518
4857,KINGSHILL DR,APT 315,Columbus,OH,43229,FRA,40.0649102,-82.9916906
1737,HICKORY CREEK LN,,Columbus,OH,43229,FRA,40.1078663,-82.9683286
4638,TAMARACK BLVD,UNIT 2G,Columbus,OH,43229,FRA,40.0622374,-82.9693225
1918,GRANDE RUE CIR,,Columbus,OH,43229,FRA,40.0892133,-82.966744
1160,IRONWOOD DR,,Columbus,OH,43229,FRA,40.0815359,-82.9862508
5923,BRADY DR,,Columbus,OH,43229,FRA,40.0902919,-82.9541849
5253,ARROWOOD LOOP E,,Columbus,OH,43229,FRA,40.0747867,-82.9739293
1811,LANSHIRE CT,,Columbus,OH,43229,FRA,40.1072496,-82.9685149
2087,KELTONSHIRE AVE,,Columbus,OH,43229,FRA,40.0981284,-82.9606845
1664,STONEBROOK LN,,Columbus,OH,43229,FRA,40.0626381,-82.9743286
1100,COVINGTON RD,UNIT C,Columbus,OH,43229,FRA,40.0856846,-82.9885836
2097,MARTELL DR,,Columbus,OH,43229,FRA,40.0896426,-82.9610707
5799,ARBORWOOD DR,D,Columbus,OH,43229,FRA,40.0844292,-82.9866005
2448,OTTAWA DR,,Columbus,OH,43229,FRA,40.0680524,-82.9535655
5792,RUE ROYALE,,Columbus,OH,43229,FRA,40.0882581,-82.9639427
5580,NORTH MEADOWS BLVD,,Columbus,OH,43229,FRA,40.0800764,-82.9926336
1888,MINTWOOD DR,,Columbus,OH,43229,FRA,40.1063268,-82.9651514
906,KINGSMILL PKWY,,Columbus,OH,43229,FRA,40.1004538,-82.9921574
1661,ALPINE DR,,Columbus,OH,43229,FRA,40.0933991,-82.9733154
2434,ARBORVIEW DR,,Columbus,OH,43229,FRA,40.0901168,-82.9533259
4742,KARL RD,,Columbus,OH,43229,FRA,40.0639329,-82.9768668
6655,SKYWAE DR,,Columbus,OH,43229,FRA,40.1039233,-82.9703821
810,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0728267,-82.9971915
5690,ROCHE DR,UNIT A,Columbus,OH,43229,FRA,40.0828793,-82.9901603
762,POLO DR N,,Columbus,OH,43229,FRA,40.0935838,-82.9948598
6185,DEEWOOD LOOP W,,Columbus,OH,43229,FRA,40.0956159,-82.9539395
5290,POPLARWOOD RD,,Columbus,OH,43229,FRA,40.0748289,-82.9790822
4600,NORTHTOWNE BLVD,G4,Columbus,OH,43229,FRA,40.0635979,-82.9591503
6225,WILLOWCREST DR,,Columbus,OH,43229,FRA,40.0953261,-82.9675572
976,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0725847,-82.9927412
5525,HAZELWOOD RD,,Columbus,OH,43229,FRA,40.0799504,-82.9772629
2031,SUMAC DR,,Columbus,OH,43229,FRA,40.0813388,-82.9630031
6367,AMBLESIDE DR,,Columbus,OH,43229,FRA,40.0966615,-82.9821676
2555,KILBOURNE AVE,,Columbus,OH,43229,FRA,40.0697009,-82.9542609
6158,DEEWOOD LOOP W,,Columbus,OH,43229,FRA,40.0954992,-82.9536069
5150,AVALON AVE,,Columbus,OH,43229,FRA,40.074609,-82.9564084
5736,AVENUE CHATEAU DU NORD,,Columbus,OH,43229,FRA,40.0872213,-82.9630495
1862,FOREST MAPLE LN,,Columbus,OH,43229,FRA,40.0858266,-82.9672644
2447,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0703584,-82.9531861
6140,BUSCH BLVD,82,Columbus,OH,43229,FRA,40.0928971,-82.9904475
4889,KINGSHILL DR,APT 315,Columbus,OH,43229,FRA,40.0655356,-82.9899403
6353,MAPLE CANYON AVE,,Columbus,OH,43229,FRA,40.0967692,-82.9585995
6241,DEEWOOD CT N,,Columbus,OH,43229,FRA,40.0968629,-82.9553928
6366,ARCHMERE SQ E,,Columbus,OH,43229,FRA,40.0970929,-82.9766839
6186,DEEWOOD CT S,,Columbus,OH,43229,FRA,40.095741,-82.9554506
5861,ROCHE DR,10,Columbus,OH,43229,FRA,40.0861631,-82.9909765
4952,BRITTANY CT W,,Columbus,OH,43229,FRA,40.0693372,-82.9644415
5599,IRONWOOD CT,UNIT B,Columbus,OH,43229,FRA,40.0803948,-82.986961
5503,ROCKWOOD CT,,Columbus,OH,43229,FRA,40.0783736,-82.9869111
6230,FAIRCREST RD,,Columbus,OH,43229,FRA,40.0945146,-82.9748183
2268,BROOKLYN RD,,Columbus,OH,43229,FRA,40.0619457,-82.9585722
2358,PINECREST DR,,Columbus,OH,43229,FRA,40.089143,-82.9538557
6387,FALKIRK PL,,Columbus,OH,43229,FRA,40.0992812,-82.9614321
6140,BUSCH BLVD,89,Columbus,OH,43229,FRA,40.0927818,-82.990177
917,MINERVA AVE,,Columbus,OH,43229,FRA,40.0731298,-82.9943244
5623,CRAWFORD DR,,Columbus,OH,43229,FRA,40.0807958,-82.9945542
4776,MCFADDEN RD,,Columbus,OH,43229,FRA,40.0641661,-82.981338
5732,PINE TREE W,D,Columbus,OH,43229,FRA,40.0844657,-82.9712186
1416,CHESTERTON SQ N,,Columbus,OH,43229,FRA,40.0901578,-82.978988
1811,FAIRHAVEN RD,,Columbus,OH,43229,FRA,40.0929686,-82.9695
2173,BRIDLINGTON LN,,Columbus,OH,43229,FRA,40.0841441,-82.9590199
5419,DARCY RD,,Columbus,OH,43229,FRA,40.0768249,-82.9922889
1701,ROCKCHESTER LN,,Columbus,OH,43229,FRA,40.0644708,-82.9732264
5489,NORTH MEADOWS BLVD,,Columbus,OH,43229,FRA,40.078036,-82.9934732
1374,BROOKEVILLE AVE,,Columbus,OH,43229,FRA,40.1069887,-82.9785327
906,GARVEY RD,,Columbus,OH,43229,FRA,40.0792912,-82.9939788
2068,TEAKWOOD DR,,Columbus,OH,43229,FRA,40.0793636,-82.9619857
4638,TAMARACK BLVD,UNIT 3F,Columbus,OH,43229,FRA,40.0622956,-82.9693006
2395,LAURELWOOD DR,,Columbus,OH,43229,FRA,40.0933126,-82.9524747
5790,ROCHE DR,,Columbus,OH,43229,FRA,40.0846602,-82.9900821
5158,SALING CT,,Columbus,OH,43229,FRA,40.0712728,-82.9878081
4728,CASTLEBROOK DR,,Columbus,OH,43229,FRA,40.0635949,-82.9763342
1397,BOLENHILL AVE,,Columbus,OH,43229,FRA,40.1026454,-82.9788955
1765,RIVERBIRCH DR,,Columbus,OH,43229,FRA,40.0713048,-82.9707969
6036,TROWBRIDGE WAY,,Columbus,OH,43229,FRA,40.0928837,-82.9533476
6761,GARDEN TERRACE RD,,Columbus,OH,43229,FRA,40.1055829,-82.9737438
5406,GRACEWOOD CT,,Columbus,OH,43229,FRA,40.0800766,-82.954636
1007,ATLANTIC AVE,805,Columbus,OH,43229,FRA,40.0947555,-82.9895914
5071,ROLLING ROCK CT,,Columbus,OH,43229,FRA,40.0728768,-82.9549963
5955,SLIPPERY ROCK DR,,Columbus,OH,43229,FRA,40.0912826,-82.9572276
6523,FAIRCREST RD,,Columbus,OH,43229,FRA,40.1006829,-82.9740991
1328,CHESTERTON LN,,Columbus,OH,43229,FRA,40.0894642,-82.98146
6396,PEARDALE RD E,,Columbus,OH,43229,FRA,40.0985246,-82.9694804
2248,BLACKOAK AVE,,Columbus,OH,43229,FRA,40.0733706,-82.9579081
2453,VINING DR,,Columbus,OH,43229,FRA,40.0671727,-82.9535369
6559,CALGARY CT,,Columbus,OH,43229,FRA,40.1017784,-82.9720011
4920,COLONEL PERRY DR,,Columbus,OH,43229,FRA,40.0674068,-82.9775875
4645,TAMARACK BLVD,UNIT 208,Columbus,OH,43229,FRA,40.0625623,-82.9720061
5301,SWEETGUM PL,,Columbus,OH,43229,FRA,40.0778058,-82.9555283
1426,ALVINA DR,,Columbus,OH,43229,FRA,40.0658117,-82.9803562
2444,FUJI DR,,Columbus,OH,43229,FRA,40.0887265,-82.9518244
6366,BIRKEWOOD ST,,Columbus,OH,43229,FRA,40.0990967,-82.9587679
1915,DENISE DR,,Columbus,OH,43229,FRA,40.0692632,-82.9671636
881,LINCOLN AVE N,,Columbus,OH,43229,FRA,40.0754571,-82.9950986
1601,SANDALWOOD PL,,Columbus,OH,43229,FRA,40.076597,-82.9749743
2165,HANBY SQ N,,Columbus,OH,43229,FRA,40.0948515,-82.9584145
2002,TUPSFIELD RD,,Columbus,OH,43229,FRA,40.0842984,-82.9635875
1000,FREEWAY DR N,,Columbus,OH,43229,FRA,40.069525,-82.9924729
2447,BRADY COMMONS DR,,Columbus,OH,43229,FRA,40.0895664,-82.9538072
5230,KARL RD,,Columbus,OH,43229,FRA,40.0739494,-82.9759337
930,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0726233,-82.9939992
5916,SONOMA CT,,Columbus,OH,43229,FRA,40.0887367,-82.9671661
1504,FIRWOOD DR,,Columbus,OH,43229,FRA,40.0829571,-82.9770549
5382,HECKIN CT,,Columbus,OH,43229,FRA,40.0795883,-82.9531146
4630,TAMARACK BLVD,UNIT 2N,Columbus,OH,43229,FRA,40.0622515,-82.9700409
2175,WALDORF RD,,Columbus,OH,43229,FRA,40.0688453,-82.96039
4679,ROCKCASTLE DR,,Columbus,OH,43229,FRA,40.0628068,-82.9739746
1820,OLD SHAY CT,,Columbus,OH,43229,FRA,40.1005312,-82.9674172
6303,AMBLESIDE DR,,Columbus,OH,43229,FRA,40.0951405,-82.9835832
4851,KINGSHILL DR,APT 314,Columbus,OH,43229,FRA,40.064937,-82.9907574
1871,DORSETSHIRE RD,,Columbus,OH,43229,FRA,40.0958179,-82.9674426
891,NORTH MEADOWS CT,,Columbus,OH,43229,FRA,40.0844431,-82.9935076
5820,SATINWOOD DR,,Columbus,OH,43229,FRA,40.0850424,-82.983327
2578,MINERVA AVE,,Columbus,OH,43229,FRA,40.0715385,-82.9534818
1882,TORCHWOOD DR,,Columbus,OH,43229,FRA,40.0791012,-82.9672656
2292,CANYON TREE DR,,Columbus,OH,43229,FRA,40.089991,-82.9581572
5693,ROCHE DR,,Columbus,OH,43229,FRA,40.0827303,-82.9908049
5466,DRIFTWOOD RD,,Columbus,OH,43229,FRA,40.0785261,-82.9778427
1851,SOLERA DR,,Columbus,OH,43229,FRA,40.0898576,-82.9683388
1938,ROCKDALE DR,,Columbus,OH,43229,FRA,40.1038799,-82.9647086
312,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0703789,-82.9535435
1513,FRANKLIN LN,,Columbus,OH,43229,FRA,40.1056609,-82.9757284
6237,DEEWOOD CT N,,Columbus,OH,43229,FRA,40.0967822,-82.9553982
1440,BURNLEY CT,,Columbus,OH,43229,FRA,40.0917153,-82.9780623
2069,MAPLE BEND,,Columbus,OH,43229,FRA,40.0903845,-82.9613349
2240,TULIPTREE AVE,,Columbus,OH,43229,FRA,40.0725869,-82.958271
4770,KINGSHILL DR,,Columbus,OH,43229,FRA,40.0630651,-82.9901178
5587,IRONWOOD CT,,Columbus,OH,43229,FRA,40.0801395,-82.9867198
5745,TACOMA RD,UNIT E,Columbus,OH,43229,FRA,40.0839513,-82.988643
4926,KINGSHILL DR,,Columbus,OH,43229,FRA,40.0663997,-82.9895834
2375,PINECREST DR,,Columbus,OH,43229,FRA,40.0887744,-82.9533493
2403,HAMPSTEAD DR,,Columbus,OH,43229,FRA,40.0927085,-82.9521506
5546,SATINWOOD DR,,Columbus,OH,43229,FRA,40.0796089,-82.9842611
104,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0703789,-82.9535435
1973,BRIMFIELD CT,,Columbus,OH,43229,FRA,40.0829827,-82.9644935
4889,KINGSHILL DR,APT 317,Columbus,OH,43229,FRA,40.0655946,-82.9899337
1086,ROCHE CT S,,Columbus,OH,43229,FRA,40.0772214,-82.9893758
1813,NORTHGROVE CT,,Columbus,OH,43229,FRA,40.0633298,-82.9701764
5047,KINGSHILL DR,,Columbus,OH,43229,FRA,40.0687194,-82.9906361
4691,MORSE CENTRE,,Columbus,OH,43229,FRA,40.0620596,-82.9624421
2271,WEBSTER CANYON CT,D,Columbus,OH,43229,FRA,40.089467,-82.9580753
5915,SPRING RUN DR,,Columbus,OH,43229,FRA,40.0895984,-82.9567071
2292,CANYON TREE DR,,Columbus,OH,43229,FRA,40.090325,-82.958381
4752,KARL RD,,Columbus,OH,43229,FRA,40.0641151,-82.9767396
1777,SCHROCK RD,UNIT D,Columbus,OH,43229,FRA,40.1057511,-82.9680905
4654,TAMARACK BLVD,APT 10A,Columbus,OH,43229,FRA,40.0631136,-82.970483
5820,ARBORWOOD DR,C,Columbus,OH,43229,FRA,40.0848855,-82.9859282
1915,CEDAR WILLOW DR,,Columbus,OH,43229,FRA,40.0794371,-82.966328
5668,RAINTREE PL,,Columbus,OH,43229,FRA,40.0852206,-82.9544947
5095,TAMARACK BLVD,,Columbus,OH,43229,FRA,40.0719509,-82.9698544
2098,WILLOWICK SQ,,Columbus,OH,43229,FRA,40.1011302,-82.9599753
2341,KILBOURNE AVE,,Columbus,OH,43229,FRA,40.0698188,-82.9564126
2214,TRENT RD,,Columbus,OH,43229,FRA,40.0677091,-82.9596143
6194,BUSCH BLVD,132,Columbus,OH,43229,FRA,40.0931133,-82.9910956
1837,SCHROCK RD,B,Columbus,OH,43229,FRA,40.1062259,-82.9663116
6119,DARBY LN,,Columbus,OH,43229,FRA,40.0923142,-82.9745387
1681,KARL CT,,Columbus,OH,43229,FRA,40.0850506,-82.9737261
2357,PARKGREEN PL,,Columbus,OH,43229,FRA,40.0835849,-82.9565175
2080,JEWETT DR,,Columbus,OH,43229,FRA,40.0974534,-82.9607538
6651,CONCOURSE LOOP,,Columbus,OH,43229,FRA,40.1040326,-82.972829
6813,FLAGS CENTER DR,,Columbus,OH,43229,FRA,40.1091514,-82.9498325
875,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0722902,-82.995519
6775,OAKTON LN,,Columbus,OH,43229,FRA,40.1064062,-82.9644617
1350,SHARON GREEN DR,,Columbus,OH,43229,FRA,40.1047297,-82.9800503
2244,CANYON TREE DR,,Columbus,OH,43229,FRA,40.0902688,-82.9594171
2055,GLOUCHESTER AVE,,Columbus,OH,43229,FRA,40.1070034,-82.9607494
1515,ALPINE DR,,Columbus,OH,43229,FRA,40.0927703,-82.9761688
6404,JOHNANNE ST,,Columbus,OH,43229,FRA,40.0992768,-82.9646384
1657,GRANITEWAY LN,,Columbus,OH,43229,FRA,40.0629813,-82.9743202
6360,AMBLESIDE DR,B,Columbus,OH,43229,FRA,40.0962697,-82.9817546
5517,ROCKWOOD CT,,Columbus,OH,43229,FRA,40.0786199,-82.9870915
5292,ARROWOOD LOOP W,,Columbus,OH,43229,FRA,40.0753958,-82.9746874
1748,E DUBLIN-GRANVILLE RD,,Columbus,OH,43229,FRA,40.0874461,-82.9714068
1286,CRANWOOD SQ S,,Columbus,OH,43229,FRA,40.0992039,-82.9820674
6121,WHITBY SQ W,,Columbus,OH,43229,FRA,40.0914375,-82.9815559
6488,KARL RD,,Columbus,OH,43229,FRA,40.0998547,-82.9745867
5370,HECKIN CT,,Columbus,OH,43229,FRA,40.0796037,-82.9534561
1824,SHARBOT DR,,Columbus,OH,43229,FRA,40.0665023,-82.9697786
892,NORTH MEADOWS CT,G,Columbus,OH,43229,FRA,40.0853752,-82.9937881
6013,DARBY LN,,Columbus,OH,43229,FRA,40.0900939,-82.9746035
2273,LILACWOOD AVE,,Columbus,OH,43229,FRA,40.0774847,-82.956897
4648,NORTHTOWNE BLVD,H,Columbus,OH,43229,FRA,40.063764,-82.957616
6004,SINCLAIR RD,,Columbus,OH,43229,FRA,40.0874777,-82.9966262
5764,NORTH MEADOWS BLVD,,Columbus,OH,43229,FRA,40.0838875,-82.9924212
2147,WOODGATE CT,,Columbus,OH,43229,FRA,40.0909239,-82.9589711
4657,TAMARACK BLVD,UNIT 8B,Columbus,OH,43229,FRA,40.0628896,-82.9717547
1375,VINEWOOD DR,,Columbus,OH,43229,FRA,40.0756992,-82.9810786
5777,SINCLAIR RD,,Columbus,OH,43229,FRA,40.0832448,-82.998349
2194,TUPSFIELD RD,,Columbus,OH,43229,FRA,40.0838516,-82.9585707
2442,OTTAWA DR,,Columbus,OH,43229,FRA,40.068419,-82.9533561
5293,HAZELWOOD RD,,Columbus,OH,43229,FRA,40.0750822,-82.9775653
6250,SWEETWATER CT,,Columbus,OH,43229,FRA,40.0964898,-82.9608882
4665,TAMARACK BLVD,UNIT 1C,Columbus,OH,43229,FRA,40.0631852,-82.9716255
1935,E DUBLIN-GRANVILLE RD,,Columbus,OH,43229,FRA,40.0862754,-82.9662311
6095,ASHTREE PL,,Columbus,OH,43229,FRA,40.0924124,-82.9678414
6715,CONCOURSE DR,,Columbus,OH,43229,FRA,40.1047427,-82.9724548
1003,ATLANTIC AVE,789,Columbus,OH,43229,FRA,40.0953716,-82.9889291
5816,SPRING ROCK CIR,,Columbus,OH,43229,FRA,40.0884117,-82.9573708
5923,KARL RD,,Columbus,OH,43229,FRA,40.0882005,-82.9756256
4875,KINGSHILL DR,APT 314,Columbus,OH,43229,FRA,40.0658613,-82.990918
6140,BUSCH BLVD,,Columbus,OH,43229,FRA,40.0930015,-82.9909496
5672,GLENGREEN CT,,Columbus,OH,43229,FRA,40.0845842,-82.9557807
741,WORTHINGTON FOREST PL,,Columbus,OH,43229,FRA,40.0766222,-82.9987195
1573,E DUBLIN-GRANVILLE RD,,Columbus,OH,43229,FRA,40.0854517,-82.9772293
5287,LEMONWOOD ST,,Columbus,OH,43229,FRA,40.0769151,-82.961269
6683,LISAMARIE RD,,Columbus,OH,43229,FRA,40.1047961,-82.9669562
5971,HAMPSTEAD LN,,Columbus,OH,43229,FRA,40.0909223,-82.9586673
6133,ENDICOTT RD,,Columbus,OH,43229,FRA,40.0924021,-82.976573
6234,DEEWOOD CT N,,Columbus,OH,43229,FRA,40.0967708,-82.9550402
5805,THADA LN,,Columbus,OH,43229,FRA,40.0853744,-82.9791005
1049,CONANT DR,,Columbus,OH,43229,FRA,40.0760367,-82.9904109
1016,MINERVA AVE,,Columbus,OH,43229,FRA,40.073281,-82.9916563
6829,GAFFORD DR,,Columbus,OH,43229,FRA,40.1064058,-82.9762725
6285,BUSCH BLVD,,Columbus,OH,43229,FRA,40.0939873,-82.9945183
5182,MAPLEWOOD CT E,,Columbus,OH,43229,FRA,40.0752503,-82.9573917
5513,REDWOOD RD,,Columbus,OH,43229,FRA,40.0794342,-82.9793213
2252,CANYON TREE DR,,Columbus,OH,43229,FRA,40.0903527,-82.9590174
1948,MINTWOOD DR,,Columbus,OH,43229,FRA,40.1061384,-82.9643053
5408,HECKIN CT,,Columbus,OH,43229,FRA,40.0800379,-82.9534423
887,E DUBLIN-GRANVILLE RD,H1,Columbus,OH,43229,FRA,40.0866901,-82.9947335
6770,PICCADILLY PL,G,Columbus,OH,43229,FRA,40.1081925,-82.9530696
5784,THADA LN,,Columbus,OH,43229,FRA,40.0849281,-82.9789618
5390,WILLOWWOOD RD,,Columbus,OH,43229,FRA,40.0763205,-82.9842024
1844,FOREST VILLAGE LN,,Columbus,OH,43229,FRA,40.0851612,-82.967528
6144,DEEWOOD LOOP E,,Columbus,OH,43229,FRA,40.0952696,-82.9528443
4729,ROCKCASTLE DR,,Columbus,OH,43229,FRA,40.0637631,-82.9737825
6022,CHESTERTON SQ E,,Columbus,OH,43229,FRA,40.0901118,-82.9774687
2376,MORSE RD,,Columbus,OH,43229,FRA,40.0605191,-82.9539929
1026,ROCHE CT N,,Columbus,OH,43229,FRA,40.0782165,-82.9910302
4756,DECHANT RD,,Columbus,OH,43229,FRA,40.0631569,-82.9874268
5173,MAPLEWOOD CT W,,Columbus,OH,43229,FRA,40.0747549,-82.9591214
890,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.072671,-82.9950644
1930,HILLANDALE AVE,,Columbus,OH,43229,FRA,40.1055449,-82.9640516
5694,IRONWOOD CT,UNIT D,Columbus,OH,43229,FRA,40.0825113,-82.9859301
6157,POLO DR W,,Columbus,OH,43229,FRA,40.0912312,-82.9960361
6615,SHARON WOODS BLVD,,Columbus,OH,43229,FRA,40.1036406,-82.9634558
1453,FAHLANDER DR N,,Columbus,OH,43229,FRA,40.0710504,-82.9794099
908,NORTH MEADOWS CT,K,Columbus,OH,43229,FRA,40.0855322,-82.9935664
6078,SANDGATE RD,,Columbus,OH,43229,FRA,40.0919349,-82.9691928
4729,LARKHALL LN,,Columbus,OH,43229,FRA,40.065875,-82.9540715
5722,LINDENWOOD RD,,Columbus,OH,43229,FRA,40.0831298,-82.9838354
6949,SPRINGHOUSE LN,,Columbus,OH,43229,FRA,40.1075759,-82.974805
4684,LARKHALL LN,,Columbus,OH,43229,FRA,40.0650011,-82.953612
2066,SHAWBURY CT W,,Columbus,OH,43229,FRA,40.083366,-82.9619624
5271,BUTTERNUT CT E,,Columbus,OH,43229,FRA,40.0754254,-82.9707355
2280,CANYON TREE DR,,Columbus,OH,43229,FRA,40.089991,-82.9581572
6207,POLO DR W,,Columbus,OH,43229,FRA,40.0921078,-82.9959537
5902,SPRING RUN DR,,Columbus,OH,43229,FRA,40.0897376,-82.9560011
4709,LODGELANE DR,,Columbus,OH,43229,FRA,40.0638908,-82.9716597
1146,DECHANT CT,,Columbus,OH,43229,FRA,40.0638606,-82.9881669
1755,STAFFORDSHIRE RD,,Columbus,OH,43229,FRA,40.0970543,-82.9705964
2144,SPRUCEFIELD DR,,Columbus,OH,43229,FRA,40.0929215,-82.9591631
2142,BRIDLINGTON LN,,Columbus,OH,43229,FRA,40.0844449,-82.9597862
2266,PERKINS CT,,Columbus,OH,43229,FRA,40.0950538,-82.9565478
5675,TACOMA RD,,Columbus,OH,43229,FRA,40.0825499,-82.9886415
6516,RED FERN PL,,Columbus,OH,43229,FRA,40.1013354,-82.9660714
4738,STONECASTLE DR,,Columbus,OH,43229,FRA,40.0638241,-82.9750338
6018,SLIPPERY ROCK DR,,Columbus,OH,43229,FRA,40.0908217,-82.956554
1041,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0720918,-82.9911262
901,E DUBLIN-GRANVILLE RD,,Columbus,OH,43229,FRA,40.087309,-82.994111
4761,ASCOT DR,,Columbus,OH,43229,FRA,40.0653692,-82.9654653
4842,NORTHTOWNE BLVD,,Columbus,OH,43229,FRA,40.0678033,-82.9580004
4594,NORTHTOWNE BLVD,104,Columbus,OH,43229,FRA,40.0622749,-82.9610115
1798,FOREST WILLOW CT,,Columbus,OH,43229,FRA,40.0855091,-82.9690957
4788,RIDGERUN DR,,Columbus,OH,43229,FRA,40.0641573,-82.9834816
6089,NEWBURY CT,,Columbus,OH,43229,FRA,40.0907115,-82.9838668
5357,TORCHWOOD LOOP W,,Columbus,OH,43229,FRA,40.0778053,-82.9638442
5770,ROCHE DR,UNIT B,Columbus,OH,43229,FRA,40.0842469,-82.9900856
1728,BROOKFIELD SQ N,,Columbus,OH,43229,FRA,40.0840055,-82.9709903
1886,S HULMAC,B,Columbus,OH,43229,FRA,40.0627762,-82.9684353
4729,ALMONT DR,,Columbus,OH,43229,FRA,40.0629224,-82.9833872
5918,SLIPPERY ROCK DR,,Columbus,OH,43229,FRA,40.0897628,-82.9574731
2228,BALMORAL RD,,Columbus,OH,43229,FRA,40.0653905,-82.9593667
6175,POLO DR W,,Columbus,OH,43229,FRA,40.0914371,-82.9957147
5386,PINE BLUFF RD,,Columbus,OH,43229,FRA,40.0773752,-82.9718994
1869,BIRCHCREEK LN,,Columbus,OH,43229,FRA,40.1075738,-82.9664582
769,POLO DR S,,Columbus,OH,43229,FRA,40.090543,-82.9953451
286,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0703789,-82.9535435
2413,BRADY COMMONS DR,,Columbus,OH,43229,FRA,40.0895976,-82.9548451
6807,SPRINGHOUSE LN,,Columbus,OH,43229,FRA,40.1059829,-82.973919
6330,FAIRCREST RD,,Columbus,OH,43229,FRA,40.0966316,-82.9746934
6721,SHARON WOODS BLVD,,Columbus,OH,43229,FRA,40.1063055,-82.9632898
1462,CARDWELL SQ N,,Columbus,OH,43229,FRA,40.0988852,-82.9774111
5737,ARBORWOOD CT,,Columbus,OH,43229,FRA,40.0829796,-82.9865846
1444,CHESTERTON SQ S,,Columbus,OH,43229,FRA,40.0893449,-82.9783891
4600,NORTHTOWNE BLVD,110,Columbus,OH,43229,FRA,40.0631475,-82.9597713
1742,BROOKFIELD SQ S,,Columbus,OH,43229,FRA,40.0832106,-82.9706812
5768,PINE TREE W,G,Columbus,OH,43229,FRA,40.0855162,-82.9714402
